id,url,deal_score,tco_cost_per_km,avg_annual_tco,make,model,year,price,mileage,composite_score,estimated_resale_after_period,scraped_date,tco_purchase_tax,tco_total_depreciation_over_period,tco_avg_annual_depreciation,tco_estimated_resale_value_after_period,tco_total_fuel_cost_over_period,tco_avg_annual_fuel_cost,tco_fuel_price_used_per_l,tco_fuel_consumption_l_100km_used,tco_total_maintenance_over_period,tco_avg_annual_maintenance,tco_total_insurance_over_period,tco_avg_annual_insurance,tco_listing_price,tco_total_tco_plus_tax_over_period,tco_avg_annual_tco_plus_tax,tco_tco_calculation_years,tco_reliability_qir,tco_reliability_defect_rate,tco_remaining_lifespan_km
mazda_mazda3_2013_2500.0_133,https://www.facebook.com/marketplace/item/2909187272587128/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.93,0.7831036666666666,$11746.56,mazda,mazda3,2013,$2500.00,260000,0.7975,$1476.23,2025-05-17,$325.00,$1023.77,$204.75,$1476.23,$10260.00,$2052.00,$1.52,9.0,$38124.00,$7624.80,$9000.00,$1800.00,$2500.00,$58732.78,$11746.56,5.0,$97.00,18.0,40000.0
toyota_prius_2009_5700.0_65,https://www.facebook.com/marketplace/item/703036305587671/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.93,0.7831467599999999,$11747.20,toyota,prius,2009,$5700.00,243000,0.812916667,$3365.79,2025-05-17,$741.00,$2334.21,$466.84,$3365.79,$8664.00,$1732.80,$1.52,7.6,$37996.80,$7599.36,$9000.00,$1800.00,$5700.00,$58736.01,$11747.20,5.0,$98.00,17.0,57000.0
volkswagen_golf_2016_9500.0_246,https://www.facebook.com/marketplace/item/1327179368381804/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.82,0.7842179333333333,$11763.27,volkswagen,golf,2016,$9500.00,175000,0.81875,$5609.65,2025-05-17,$1235.00,$3890.35,$778.07,$5609.65,$10260.00,$2052.00,$1.52,9.0,$34431.00,$6886.20,$9000.00,$1800.00,$9500.00,$58816.35,$11763.27,5.0,$95.00,15.0,125000.0
honda_civic_2015_8000.0_295,https://www.facebook.com/marketplace/item/631736069616143/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.76,0.7847477333333335,$11771.22,honda,civic,2015,$8000.00,290000,0.797916667,$4723.92,2025-05-17,$1040.00,$3276.08,$655.22,$4723.92,$8208.00,$1641.60,$1.52,7.2,$37332.00,$7466.40,$9000.00,$1800.00,$8000.00,$58856.08,$11771.22,5.0,$95.00,17.0,10000.0
honda_civic_2009_2500.0_227,https://www.facebook.com/marketplace/item/624376447238106/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.72,0.7851196666666668,$11776.80,honda,civic,2009,$2500.00,219000,0.773333333,$1476.23,2025-05-17,$325.00,$1023.77,$204.75,$1476.23,$8208.00,$1641.60,$1.52,7.2,$40327.20,$8065.44,$9000.00,$1800.00,$2500.00,$58883.98,$11776.80,5.0,$88.00,16.0,81000.0
honda_civic_2010_4600.0_200,https://www.facebook.com/marketplace/item/725955583336918/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.62,0.7862579466666667,$11793.87,honda,civic,2010,$4600.00,223000,0.808333333,$2716.25,2025-05-17,$598.00,$1883.75,$376.75,$2716.25,$8208.00,$1641.60,$1.52,7.2,$39279.60,$7855.92,$9000.00,$1800.00,$4600.00,$58969.35,$11793.87,5.0,$95.00,16.0,77000.0
honda_civic_2008_2999.0_10,https://www.facebook.com/marketplace/item/697901856505133/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.39,0.7883732065333334,$11825.60,honda,civic,2008,$2999.00,205000,0.758333333,$1770.88,2025-05-17,$389.87,$1228.12,$245.62,$1770.88,$8208.00,$1641.60,$1.52,7.2,$40302.00,$8060.40,$9000.00,$1800.00,$2999.00,$59127.99,$11825.60,5.0,$85.00,16.0,95000.0
toyota_corolla_2008_6100.0_86,https://www.facebook.com/marketplace/item/1377687506707964/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.38,0.7882001466666666,$11823.00,toyota,corolla,2008,$6100.00,240000,0.683333333,$3601.99,2025-05-17,$793.00,$2498.01,$499.60,$3601.99,$7752.00,$1550.40,$1.52,6.8,$39072.00,$7814.40,$9000.00,$1800.00,$6100.00,$59115.01,$11823.00,5.0,$70.00,16.0,60000.0
honda_accord_2012_5500.0_186,https://www.facebook.com/marketplace/item/2018371065354428/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,21.26,0.7897240666666667,$11845.86,honda,accord,2012,$5500.00,235000,0.782083333,$3247.70,2025-05-17,$715.00,$2252.30,$450.46,$3247.70,$9804.00,$1960.80,$1.52,8.6,$37458.00,$7491.60,$9000.00,$1800.00,$5500.00,$59229.31,$11845.86,5.0,$96.00,19.0,65000.0
honda_civic_2008_4875.0_2,https://www.facebook.com/marketplace/item/1146493490138391/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.88,0.7935161500000001,$11902.74,honda,civic,2008,$4875.00,199000,0.758333333,$2878.64,2025-05-17,$633.75,$1996.36,$399.27,$2878.64,$8208.00,$1641.60,$1.52,7.2,$39675.60,$7935.12,$9000.00,$1800.00,$4875.00,$59513.71,$11902.74,5.0,$85.00,16.0,101000.0
toyota_corolla_2007_4900.0_201,https://www.facebook.com/marketplace/item/711829234616020/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.87,0.7936479866666667,$11904.72,toyota,corolla,2007,$4900.00,237000,0.782916667,$2893.40,2025-05-17,$637.00,$2006.60,$401.32,$2893.40,$7752.00,$1550.40,$1.52,6.8,$40128.00,$8025.60,$9000.00,$1800.00,$4900.00,$59523.60,$11904.72,5.0,$92.00,17.0,63000.0
honda_accord_2009_5299.0_29,https://www.facebook.com/marketplace/item/673017799040777/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.8,0.7942781798666667,$11914.17,honda,accord,2009,$5299.00,195000,0.772916667,$3129.01,2025-05-17,$688.87,$2169.99,$434.00,$3129.01,$9804.00,$1960.80,$1.52,8.6,$37908.00,$7581.60,$9000.00,$1800.00,$5299.00,$59570.86,$11914.17,5.0,$90.00,17.0,105000.0
honda_accord_2010_7000.0_315,https://www.facebook.com/marketplace/item/1070020954938721/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.6,0.7962902666666667,$11944.35,honda,accord,2010,$7000.00,201000,0.772916667,$4133.43,2025-05-17,$910.00,$2866.57,$573.31,$4133.43,$9804.00,$1960.80,$1.52,8.6,$37141.20,$7428.24,$9000.00,$1800.00,$7000.00,$59721.77,$11944.35,5.0,$90.00,17.0,99000.0
honda_fit_2007_3750.0_193,https://www.facebook.com/marketplace/item/1179235863536128/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.51,0.7969755,$11954.63,honda,fit,2007,$3750.00,187000,0.708333333,$2214.34,2025-05-17,$487.50,$1535.66,$307.13,$2214.34,$9006.00,$1801.20,$1.52,7.9,$39744.00,$7948.80,$9000.00,$1800.00,$3750.00,$59773.16,$11954.63,5.0,$75.00,16.0,113000.0
toyota_prius_2011_7000.0_215,https://www.facebook.com/marketplace/item/3985057541816710/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.17,0.8007756,$12011.63,toyota,prius,2011,$7000.00,283000,0.812916667,$4133.43,2025-05-17,$910.00,$2866.57,$573.31,$4133.43,$8664.00,$1732.80,$1.52,7.6,$38617.60,$7723.52,$9000.00,$1800.00,$7000.00,$60058.17,$12011.63,5.0,$98.00,17.0,17000.0
honda_accord_2011_5995.0_211,https://www.facebook.com/marketplace/item/1343296546899003/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.17,0.8007248326666666,$12010.87,honda,accord,2011,$5995.00,225000,0.7925,$3539.99,2025-05-17,$779.35,$2455.01,$491.00,$3539.99,$9804.00,$1960.80,$1.52,8.6,$38016.00,$7603.20,$9000.00,$1800.00,$5995.00,$60054.36,$12010.87,5.0,$96.00,18.0,75000.0
mazda_mazda3_2012_3999.0_163,https://www.facebook.com/marketplace/item/694419190207603/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.17,0.8006066732,$12009.10,mazda,mazda3,2012,$3999.00,248000,0.7525,$2361.37,2025-05-17,$519.87,$1637.63,$327.53,$2361.37,$10260.00,$2052.00,$1.52,9.0,$38628.00,$7725.60,$9000.00,$1800.00,$3999.00,$60045.50,$12009.10,5.0,$88.00,18.0,52000.0
honda_civic_2011_2500.0_279,https://www.facebook.com/marketplace/item/2873472756159525/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,20.07,0.8017276666666667,$12025.92,honda,civic,2011,$2500.00,263000,0.808333333,$1476.23,2025-05-17,$325.00,$1023.77,$204.75,$1476.23,$8208.00,$1641.60,$1.52,7.2,$41572.80,$8314.56,$9000.00,$1800.00,$2500.00,$60129.58,$12025.92,5.0,$95.00,16.0,37000.0
mazda_mazda6_2009_4500.0_132,https://www.facebook.com/marketplace/item/671440259085069/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,19.96,0.8026746,$12040.12,mazda,mazda6,2009,$4500.00,201000,0.768333333,$2657.21,2025-05-17,$585.00,$1842.79,$368.56,$2657.21,$10260.00,$2052.00,$1.52,9.0,$38512.80,$7702.56,$9000.00,$1800.00,$4500.00,$60200.60,$12040.12,5.0,$87.00,16.0,99000.0
toyota_prius_2008_6250.0_136,https://www.facebook.com/marketplace/item/1231286361994882/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,19.85,0.8039138333333333,$12058.71,toyota,prius,2008,$6250.00,242000,0.812916667,$3690.56,2025-05-17,$812.50,$2559.44,$511.89,$3690.56,$8664.00,$1732.80,$1.52,7.6,$39257.60,$7851.52,$9000.00,$1800.00,$6250.00,$60293.54,$12058.71,5.0,$98.00,17.0,58000.0
honda_civic_2009_4500.0_213,https://www.facebook.com/marketplace/item/1834862277082362/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,19.74,0.8048826,$12073.24,honda,civic,2009,$4500.00,223000,0.773333333,$2657.21,2025-05-17,$585.00,$1842.79,$368.56,$2657.21,$8208.00,$1641.60,$1.52,7.2,$40730.40,$8146.08,$9000.00,$1800.00,$4500.00,$60366.19,$12073.24,5.0,$88.00,16.0,77000.0
honda_accord_2009_5251.0_284,https://www.facebook.com/marketplace/item/1404777607202507/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,19.36,0.8087168934666666,$12130.75,honda,accord,2009,$5251.00,206000,0.772916667,$3100.66,2025-05-17,$682.63,$2150.34,$430.07,$3100.66,$9804.00,$1960.80,$1.52,8.6,$39016.80,$7803.36,$9000.00,$1800.00,$5251.00,$60653.77,$12130.75,5.0,$90.00,17.0,94000.0
honda_civic_2013_6990.0_184,https://www.facebook.com/marketplace/item/677993111606128/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,19.01,0.8122343320000002,$12183.51,honda,civic,2013,$6990.00,281000,0.777083333,$4127.53,2025-05-17,$908.70,$2862.47,$572.49,$4127.53,$8208.00,$1641.60,$1.52,7.2,$39938.40,$7987.68,$9000.00,$1800.00,$6990.00,$60917.57,$12183.51,5.0,$95.00,19.0,19000.0
mazda_mazda3_2010_1500.0_151,https://www.facebook.com/marketplace/item/1132012655086506/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,18.9,0.8133502,$12200.25,mazda,mazda3,2010,$1500.00,240000,0.773333333,$885.74,2025-05-17,$195.00,$614.26,$122.85,$885.74,$10260.00,$2052.00,$1.52,9.0,$40932.00,$8186.40,$9000.00,$1800.00,$1500.00,$61001.27,$12200.25,5.0,$88.00,16.0,60000.0
honda_civic_2013_4500.0_80,https://www.facebook.com/marketplace/item/1250296383315921/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,18.84,0.8139065999999999,$12208.60,honda,civic,2013,$4500.00,298000,0.777083333,$2657.21,2025-05-17,$585.00,$1842.79,$368.56,$2657.21,$8208.00,$1641.60,$1.52,7.2,$41407.20,$8281.44,$9000.00,$1800.00,$4500.00,$61042.99,$12208.60,5.0,$95.00,19.0,2000.0
honda_civic_2007_1000.0_45,https://www.facebook.com/marketplace/item/707370348623649/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,18.82,0.8140734666666668,$12211.10,honda,civic,2007,$1000.00,220000,0.748333333,$590.49,2025-05-17,$130.00,$409.51,$81.90,$590.49,$8208.00,$1641.60,$1.52,7.2,$43308.00,$8661.60,$9000.00,$1800.00,$1000.00,$61055.51,$12211.10,5.0,$83.00,16.0,80000.0
toyota_camry_2005_3200.0_34,https://www.facebook.com/marketplace/item/1732702830653323/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,18.43,0.8181124266666667,$12271.69,toyota,camry,2005,$3200.00,220000,0.802916667,$1889.57,2025-05-17,$416.00,$1310.43,$262.09,$1889.57,$9576.00,$1915.20,$1.52,8.4,$41056.00,$8211.20,$9000.00,$1800.00,$3200.00,$61358.43,$12271.69,5.0,$96.00,17.0,80000.0
toyota_yaris_2010_5200.0_109,https://www.facebook.com/marketplace/item/1105183498145423/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,18.33,0.8191020266666666,$12286.53,toyota,yaris,2010,$5200.00,293000,0.797916667,$3070.55,2025-05-17,$676.00,$2129.45,$425.89,$3070.55,$8664.00,$1732.80,$1.52,7.6,$40963.20,$8192.64,$9000.00,$1800.00,$5200.00,$61432.65,$12286.53,5.0,$95.00,17.0,7000.0
honda_civic_2010_3000.0_269,https://www.facebook.com/marketplace/item/9327072264022477/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.97,0.8227004000000001,$12340.51,honda,civic,2010,$3000.00,260000,0.808333333,$1771.47,2025-05-17,$390.00,$1228.53,$245.71,$1771.47,$8208.00,$1641.60,$1.52,7.2,$42876.00,$8575.20,$9000.00,$1800.00,$3000.00,$61702.53,$12340.51,5.0,$95.00,16.0,40000.0
toyota_camry_2007_6499.0_286,https://www.facebook.com/marketplace/item/1143367807595148/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.92,0.8230703398666667,$12346.06,toyota,camry,2007,$6499.00,232000,0.747916667,$3837.59,2025-05-17,$844.87,$2661.41,$532.28,$3837.59,$9576.00,$1915.20,$1.52,8.4,$39648.00,$7929.60,$9000.00,$1800.00,$6499.00,$61730.28,$12346.06,5.0,$85.00,17.0,68000.0
honda_accord_2011_5000.0_111,https://www.facebook.com/marketplace/item/717109964310670/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.76,0.8247673333333333,$12371.51,honda,accord,2011,$5000.00,250000,0.7925,$2952.45,2025-05-17,$650.00,$2047.55,$409.51,$2952.45,$9804.00,$1960.80,$1.52,8.6,$40356.00,$8071.20,$9000.00,$1800.00,$5000.00,$61857.55,$12371.51,5.0,$96.00,18.0,50000.0
toyota_camry_2005_3500.0_74,https://www.facebook.com/marketplace/item/543088625295114/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.67,0.8257318000000001,$12385.98,toyota,camry,2005,$3500.00,224000,0.802916667,$2066.72,2025-05-17,$455.00,$1433.28,$286.66,$2066.72,$9576.00,$1915.20,$1.52,8.4,$41465.60,$8293.12,$9000.00,$1800.00,$3500.00,$61929.89,$12385.98,5.0,$96.00,17.0,76000.0
honda_civic_2010_4000.0_312,https://www.facebook.com/marketplace/item/1002299648723910/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.64,0.8260058666666666,$12390.09,honda,civic,2010,$4000.00,257000,0.808333333,$2361.96,2025-05-17,$520.00,$1638.04,$327.61,$2361.96,$8208.00,$1641.60,$1.52,7.2,$42584.40,$8516.88,$9000.00,$1800.00,$4000.00,$61950.44,$12390.09,5.0,$95.00,16.0,43000.0
ford_mustang_2014_15600.0_102,https://www.facebook.com/marketplace/item/1878279612933026/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.63,0.82601008,$12390.15,ford,mustang,2014,$15600.00,144000,0.7625,$9211.64,2025-05-17,$2028.00,$6388.36,$1277.67,$9211.64,$13110.00,$2622.00,$1.52,11.5,$31424.40,$6284.88,$9000.00,$1800.00,$15600.00,$61950.76,$12390.15,5.0,$90.00,18.0,156000.0
honda_civic_2013_5999.0_174,https://www.facebook.com/marketplace/item/575575912233314/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.53,0.8269936065333333,$12404.90,honda,civic,2013,$5999.00,300000,0.777083333,$3542.35,2025-05-17,$779.87,$2456.65,$491.33,$3542.35,$8208.00,$1641.60,$1.52,7.2,$41580.00,$8316.00,$9000.00,$1800.00,$5999.00,$62024.52,$12404.90,5.0,$95.00,19.0,0.0
subaru_outback_2014_4000.0_95,https://www.facebook.com/marketplace/item/1244154693939072/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.52,0.8269072000000001,$12403.61,subaru,outback,2014,$4000.00,260000,0.712083333,$2361.96,2025-05-17,$520.00,$1638.04,$327.61,$2361.96,$10260.00,$2052.00,$1.52,9.0,$40600.00,$8120.00,$9000.00,$1800.00,$4000.00,$62018.04,$12403.61,5.0,$82.00,19.0,40000.0
toyota_prius_2010_6000.0_306,https://www.facebook.com/marketplace/item/3092895000915112/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.41,0.8283128,$12424.69,toyota,prius,2010,$6000.00,296000,0.812916667,$3542.94,2025-05-17,$780.00,$2457.06,$491.41,$3542.94,$8664.00,$1732.80,$1.52,7.6,$41222.40,$8244.48,$9000.00,$1800.00,$6000.00,$62123.46,$12424.69,5.0,$98.00,17.0,4000.0
toyota_camry_2007_4800.0_235,https://www.facebook.com/marketplace/item/576472878355825/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.35,0.82876864,$12431.53,toyota,camry,2007,$4800.00,246000,0.747916667,$2834.35,2025-05-17,$624.00,$1965.65,$393.13,$2834.35,$9576.00,$1915.20,$1.52,8.4,$40992.00,$8198.40,$9000.00,$1800.00,$4800.00,$62157.65,$12431.53,5.0,$85.00,17.0,54000.0
honda_accord_2009_6500.0_140,https://www.facebook.com/marketplace/item/1707620459836068/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.25,0.8297975333333333,$12446.96,honda,accord,2009,$6500.00,215000,0.772916667,$3838.19,2025-05-17,$845.00,$2661.81,$532.36,$3838.19,$9804.00,$1960.80,$1.52,8.6,$39924.00,$7984.80,$9000.00,$1800.00,$6500.00,$62234.82,$12446.96,5.0,$90.00,17.0,85000.0
honda_civic_2010_4950.0_207,https://www.facebook.com/marketplace/item/1668880863815660/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.09,0.83154366,$12473.15,honda,civic,2010,$4950.00,256000,0.808333333,$2922.93,2025-05-17,$643.50,$2027.07,$405.41,$2922.93,$8208.00,$1641.60,$1.52,7.2,$42487.20,$8497.44,$9000.00,$1800.00,$4950.00,$62365.77,$12473.15,5.0,$95.00,16.0,44000.0
honda_fit_2008_2950.0_273,https://www.facebook.com/marketplace/item/1670016800252771/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,17.01,0.8320687266666668,$12481.03,honda,fit,2008,$2950.00,229000,0.708333333,$1741.95,2025-05-17,$383.50,$1208.05,$241.61,$1741.95,$9006.00,$1801.20,$1.52,7.9,$42807.60,$8561.52,$9000.00,$1800.00,$2950.00,$62405.15,$12481.03,5.0,$75.00,16.0,71000.0
mazda_mazda3_2014_6500.0_236,https://www.facebook.com/marketplace/item/1209606994109707/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.75,0.8349175333333334,$12523.76,mazda,mazda3,2014,$6500.00,300000,0.807916667,$3838.19,2025-05-17,$845.00,$2661.81,$532.36,$3838.19,$10260.00,$2052.00,$1.52,9.0,$39852.00,$7970.40,$9000.00,$1800.00,$6500.00,$62618.82,$12523.76,5.0,$97.00,17.0,0.0
honda_accord_2008_7500.0_187,https://www.facebook.com/marketplace/item/1019439680311313/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.73,0.8350709999999999,$12526.06,honda,accord,2008,$7500.00,200000,0.794166667,$4428.68,2025-05-17,$975.00,$3071.32,$614.26,$4428.68,$9804.00,$1960.80,$1.52,8.6,$39780.00,$7956.00,$9000.00,$1800.00,$7500.00,$62630.32,$12526.06,5.0,$88.00,14.0,100000.0
honda_accord_2008_5200.0_288,https://www.facebook.com/marketplace/item/2501876293485546/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.72,0.8352300266666668,$12528.45,honda,accord,2008,$5200.00,212000,0.794166667,$3070.55,2025-05-17,$676.00,$2129.45,$425.89,$3070.55,$9804.00,$1960.80,$1.52,8.6,$41032.80,$8206.56,$9000.00,$1800.00,$5200.00,$62642.25,$12528.45,5.0,$88.00,14.0,88000.0
toyota_prius_2005_6500.0_107,https://www.facebook.com/marketplace/item/988914476761912/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.71,0.8351522000000001,$12527.28,toyota,prius,2005,$6500.00,224000,0.7475,$3838.19,2025-05-17,$845.00,$2661.81,$532.36,$3838.19,$8664.00,$1732.80,$1.52,7.6,$41465.60,$8293.12,$9000.00,$1800.00,$6500.00,$62636.42,$12527.28,5.0,$87.00,18.0,76000.0
honda_accord_2008_6200.0_50,https://www.facebook.com/marketplace/item/501380926391674/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.69,0.8354634933333334,$12531.95,honda,accord,2008,$6200.00,207000,0.794166667,$3661.04,2025-05-17,$806.00,$2538.96,$507.79,$3661.04,$9804.00,$1960.80,$1.52,8.6,$40510.80,$8102.16,$9000.00,$1800.00,$6200.00,$62659.76,$12531.95,5.0,$88.00,14.0,93000.0
mazda_mazda6_2010_4990.0_283,https://www.facebook.com/marketplace/item/660890106860106/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.65,0.8358633986666666,$12537.95,mazda,mazda6,2010,$4990.00,238000,0.773333333,$2946.55,2025-05-17,$648.70,$2043.45,$408.69,$2946.55,$10260.00,$2052.00,$1.52,9.0,$40737.60,$8147.52,$9000.00,$1800.00,$4990.00,$62689.75,$12537.95,5.0,$88.00,16.0,62000.0
mazda_mazda3_2009_1500.0_93,https://www.facebook.com/marketplace/item/699555119146471/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.59,0.8361982000000001,$12542.97,mazda,mazda3,2009,$1500.00,242000,0.708333333,$885.74,2025-05-17,$195.00,$614.26,$122.85,$885.74,$10260.00,$2052.00,$1.52,9.0,$42645.60,$8529.12,$9000.00,$1800.00,$1500.00,$62714.87,$12542.97,5.0,$75.00,16.0,58000.0
mazda_mazda6_2010_4999.0_210,https://www.facebook.com/marketplace/item/9988206517885004/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.51,0.8372241398666668,$12558.36,mazda,mazda6,2010,$4999.00,239000,0.773333333,$2951.86,2025-05-17,$649.87,$2047.14,$409.43,$2951.86,$10260.00,$2052.00,$1.52,9.0,$40834.80,$8166.96,$9000.00,$1800.00,$4999.00,$62791.81,$12558.36,5.0,$88.00,16.0,61000.0
mazda_mazda6_2010_4999.0_255,https://www.facebook.com/marketplace/item/2440085683037687/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,16.51,0.8372241398666668,$12558.36,mazda,mazda6,2010,$4999.00,239000,0.773333333,$2951.86,2025-05-17,$649.87,$2047.14,$409.43,$2951.86,$10260.00,$2052.00,$1.52,9.0,$40834.80,$8166.96,$9000.00,$1800.00,$4999.00,$62791.81,$12558.36,5.0,$88.00,16.0,61000.0
